"AT1G49500" NA
"AT5G65660" NA
"AT1G07610" NA
"AT1G80380" NA
"AT3G60750" NA
"AT1G49860" NA
"AT3G07350" NA
"AT1G24280" NA
"AT1G77760" NA
"AT1G16170" NA
